User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Battery voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
90447168	capacitor-lab-basics	0.0	0	model	initializing	sim	capacitorLabBasics.sim.simStarted												
90447168	capacitor-lab-basics	8.93	1	user	dragStarted	batteryNode													
90447168	capacitor-lab-basics	9.34	2	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.38	3	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.38	4	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.38	5	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.4	7	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.47	10	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.5	12	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.53	14	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.54	16	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	9.54	18	user	dragged	batteryNode													
90447168	capacitor-lab-basics	10.37	20	user	dragged	batteryNode													
90447168	capacitor-lab-basics	10.75	21	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.78	23	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.78	24	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.8	27	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.83	30	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.84	32	user	dragged	batteryNode													
90447168	capacitor-lab-basics	10.87	34	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	10.95	37	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.0	39	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.02	41	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.05	43	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.06	45	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.1	48	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.1	49	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.15	52	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.16	54	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.18	57	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.22	59	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.23	61	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.24	64	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	11.24	65	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.27	67	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.29	69	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.3	70	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.34	71	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.35	72	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.38	73	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.4	74	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.41	75	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.44	76	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.46	77	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.48	78	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.49	79	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.58	80	user	dragged	batteryNode													
90447168	capacitor-lab-basics	11.61	81	user	dragged	batteryNode													
90447168	capacitor-lab-basics	13.28	82	user	dragged	batteryNode													
90447168	capacitor-lab-basics	13.28	83	user	dragged	batteryNode													
90447168	capacitor-lab-basics	13.29	84	user	dragged	batteryNode													
90447168	capacitor-lab-basics	13.3	85	user	dragged	batteryNode													
90447168	capacitor-lab-basics	13.64	86	user	dragEnded	batteryNode													
90447168	capacitor-lab-basics	14.66	87	user	dragStarted	batteryNode													
90447168	capacitor-lab-basics	14.88	88	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	14.92	90	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	14.94	92	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	14.99	94	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.0	95	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.03	97	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.05	99	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.07	101	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.08	103	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	15.08	105	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.09	106	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.1	108	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.1	109	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.26	110	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.26	111	user	dragged	batteryNode													
90447168	capacitor-lab-basics	15.28	112	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.92	113	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.92	114	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.93	115	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.94	116	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.95	117	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.96	118	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.97	119	user	dragged	batteryNode													
90447168	capacitor-lab-basics	17.98	120	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.0	121	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.02	122	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.05	124	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.07	126	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.1	128	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.1	129	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.12	131	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.12	132	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.14	135	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.16	136	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.19	138	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.23	140	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.26	142	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.28	144	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.29	146	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.39	149	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.4	150	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.42	152	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.43	154	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	18.43	156	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.44	158	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.44	159	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.45	160	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.47	161	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.48	162	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.53	163	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.53	164	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.54	165	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.56	166	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.56	167	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.65	168	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.67	169	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.68	170	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.71	171	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.73	172	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.91	173	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.92	174	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.93	175	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.94	176	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.95	177	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.96	178	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.96	179	user	dragged	batteryNode													
90447168	capacitor-lab-basics	18.98	180	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.02	181	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.04	183	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.06	185	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.07	186	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.09	188	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.11	190	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.13	192	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.16	194	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.18	196	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.2	198	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.21	200	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.23	202	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.24	204	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.26	206	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.28	208	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.29	210	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.31	212	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.32	213	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.34	215	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.35	217	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	19.35	219	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.36	221	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.36	222	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.37	223	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.38	224	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.39	225	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.41	226	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.41	227	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.42	228	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.43	229	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.43	230	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.44	231	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.45	232	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.46	233	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.47	234	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.48	235	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.48	236	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.5	237	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.51	238	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.53	239	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.53	240	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.54	241	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.55	242	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.56	243	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.56	244	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.57	245	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.58	246	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.59	247	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.66	248	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.66	249	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.67	250	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.68	251	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.68	252	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.69	253	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.7	254	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.71	255	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.76	256	user	dragged	batteryNode													
90447168	capacitor-lab-basics	19.76	257	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.07	258	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.13	259	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.14	260	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.15	261	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.16	262	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.18	263	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.18	264	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.19	265	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.19	266	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.21	267	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.21	268	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.22	269	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.24	270	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.24	271	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.25	272	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.26	273	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.27	274	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.27	275	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.28	276	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.29	277	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.3	278	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.31	279	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.32	280	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.32	281	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.33	282	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.34	283	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.35	284	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.36	285	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.38	286	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.38	287	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.47	288	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.54	289	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.55	290	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.56	291	user	dragged	batteryNode													
90447168	capacitor-lab-basics	20.61	292	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.63	293	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.65	295	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.67	297	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.68	299	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.7	301	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.73	304	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.81	307	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.83	308	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.85	310	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.87	312	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.89	314	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.89	315	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.91	317	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.93	319	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.95	321	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.97	323	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.98	325	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	20.98	326	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	21.01	328	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	21.03	330	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	21.04	332	user	dragged	batteryNode	increasing												
90447168	capacitor-lab-basics	21.04	334	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.04	336	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.05	337	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.14	338	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.56	339	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.61	340	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.61	341	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.64	343	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.66	345	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.68	347	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.7	349	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.72	351	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.73	353	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.75	355	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.77	357	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.79	359	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.8	361	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.82	363	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.83	364	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.84	366	user	dragged	batteryNode	decreasing												
90447168	capacitor-lab-basics	21.84	368	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.88	370	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.88	371	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.88	372	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.9	373	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.91	374	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.92	375	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.94	376	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.96	377	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.96	378	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.98	379	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.98	380	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.99	381	user	dragged	batteryNode													
90447168	capacitor-lab-basics	21.99	382	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.01	383	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.02	384	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.03	385	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.04	386	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.06	387	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.06	388	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.07	389	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.08	390	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.1	391	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.11	392	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.13	393	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.14	394	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.15	395	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.16	396	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.18	397	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.21	398	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.23	399	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.24	400	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.25	401	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.26	402	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.28	403	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.47	404	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.49	405	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.67	406	user	dragged	batteryNode													
90447168	capacitor-lab-basics	22.74	407	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.13	408	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.22	409	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.24	410	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.28	411	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.28	412	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.3	413	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.32	414	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.33	415	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.38	416	user	dragged	batteryNode													
90447168	capacitor-lab-basics	23.45	417	user	dragged	batteryNode													
90447168	capacitor-lab-basics	25.37	418	user	dragEnded	batteryNode													
90447168	capacitor-lab-basics	25.98	428	user	dragStarted	bottomSwitchNode													
90447168	capacitor-lab-basics	26.04	430	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.07	431	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.09	432	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.1	433	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.12	434	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.12	435	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.13	436	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.14	437	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.15	438	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.16	439	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.16	440	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.18	445	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.18	448	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.19	449	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.2	450	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.21	451	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.21	452	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.23	453	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.24	454	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.24	455	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.26	456	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.26	457	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.27	458	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.28	459	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.28	460	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.29	461	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.3	462	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.31	463	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.32	464	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.32	465	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.33	466	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.34	467	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.35	468	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.36	469	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.37	470	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.38	471	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.39	472	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.41	473	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.42	474	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.44	475	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.44	476	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.46	477	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.46	478	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.47	479	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.47	480	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.48	481	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.49	482	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.5	483	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.51	484	user	dragged	bottomSwitchNode	decreasing												
90447168	capacitor-lab-basics	26.52	485	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.52	486	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.53	487	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.54	488	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.55	489	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.55	490	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.56	493	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.57	494	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.58	495	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.61	496	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.64	497	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.66	498	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.67	499	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	26.68	500	user	dragged	bottomSwitchNode													
90447168	capacitor-lab-basics	33.63	863	user	editing notes	notepad													W
90447168	capacitor-lab-basics	33.74	864	user	editing notes	notepad													Wi
90447168	capacitor-lab-basics	33.94	865	user	editing notes	notepad													Wit
90447168	capacitor-lab-basics	34.06	866	user	editing notes	notepad													With 
90447168	capacitor-lab-basics	34.28	867	user	editing notes	notepad													With i
90447168	capacitor-lab-basics	34.45	868	user	editing notes	notepad													With in
90447168	capacitor-lab-basics	34.64	869	user	editing notes	notepad													With ini
90447168	capacitor-lab-basics	34.76	870	user	editing notes	notepad													With init
90447168	capacitor-lab-basics	35.0	871	user	editing notes	notepad													With initi
90447168	capacitor-lab-basics	35.23	872	user	editing notes	notepad													With initia
