User	Sim	Time	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
83459165	light_absorbance	0.0	0	model	initializing	sim	beersLawLab.sim.simStarted	None	None	None	None	None	None	None	{}	None	None	None	None	None	
83459165	light_absorbance	0.0	2	model	updating state	None	None	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	0.02	7	model	initializing	sim	beersLawLab.navigationBar.titleTextNode.textChanged	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.49	1119	user	dragStarted	wavelengthControls	None	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.64	1129	user	dragged	wavelengthControls	decreasing	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.64	1132	user	dragged	wavelengthControls	decreasing	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.64	1135	user	dragged	wavelengthControls	decreasing	False	780	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.64	1137	model	updating state	None	None	False	760	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.64	1140	user	dragged	wavelengthControls	decreasing	False	760	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.67	1143	user	dragged	wavelengthControls	None	False	760	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.67	1145	model	updating state	None	None	False	746	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.69	1148	user	dragged	wavelengthControls	decreasing	False	746	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.69	1151	user	dragged	wavelengthControls	decreasing	False	746	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.7	1153	model	updating state	None	None	False	726	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.7	1156	user	dragged	wavelengthControls	decreasing	False	726	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.71	1159	user	dragged	wavelengthControls	decreasing	False	726	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.71	1161	model	updating state	None	None	False	717	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.71	1164	user	dragged	wavelengthControls	decreasing	False	717	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.72	1167	user	dragged	wavelengthControls	decreasing	False	717	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.72	1169	model	updating state	None	None	False	707	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.74	1172	user	dragged	wavelengthControls	decreasing	False	707	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.74	1174	model	updating state	None	None	False	697	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.74	1177	user	dragged	wavelengthControls	decreasing	False	697	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.74	1180	user	dragged	wavelengthControls	decreasing	False	697	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.74	1182	model	updating state	None	None	False	688	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.75	1185	user	dragged	wavelengthControls	decreasing	False	688	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.77	1187	model	updating state	None	None	False	683	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.77	1190	user	dragged	wavelengthControls	decreasing	False	683	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.77	1193	user	dragged	wavelengthControls	decreasing	False	683	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.78	1195	model	updating state	None	None	False	673	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.78	1198	user	dragged	wavelengthControls	decreasing	False	673	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.79	1200	model	updating state	None	None	False	664	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.8	1203	user	dragged	wavelengthControls	decreasing	False	664	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.82	1205	model	updating state	None	None	False	659	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.82	1208	user	dragged	wavelengthControls	decreasing	False	659	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.82	1211	user	dragged	wavelengthControls	decreasing	False	659	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.83	1213	model	updating state	None	None	False	644	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.84	1216	user	dragged	wavelengthControls	decreasing	False	644	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.84	1219	user	dragged	wavelengthControls	decreasing	False	644	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.85	1221	model	updating state	None	None	False	635	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.85	1224	user	dragged	wavelengthControls	decreasing	False	635	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.87	1226	model	updating state	None	None	False	630	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.87	1229	user	dragged	wavelengthControls	decreasing	False	630	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.87	1232	user	dragged	wavelengthControls	decreasing	False	630	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.88	1234	model	updating state	None	None	False	620	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.88	1237	user	dragged	wavelengthControls	decreasing	False	620	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.89	1240	user	dragged	wavelengthControls	decreasing	False	620	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.9	1242	model	updating state	None	None	False	606	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.91	1246	user	dragged	wavelengthControls	decreasing	False	606	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.93	1248	model	updating state	None	None	False	596	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.98	1254	user	dragged	wavelengthControls	decreasing	False	596	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.98	1257	user	dragged	wavelengthControls	decreasing	False	596	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	15.99	1259	model	updating state	None	None	False	582	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.0	1262	user	dragged	wavelengthControls	decreasing	False	582	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.01	1264	model	updating state	None	None	False	577	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.01	1267	user	dragged	wavelengthControls	decreasing	False	577	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.02	1270	user	dragged	wavelengthControls	decreasing	False	577	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.04	1272	model	updating state	None	None	False	562	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.04	1275	user	dragged	wavelengthControls	decreasing	False	562	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.04	1278	user	dragged	wavelengthControls	decreasing	False	562	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.05	1280	model	updating state	None	None	False	543	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.05	1283	user	dragged	wavelengthControls	decreasing	False	543	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.07	1286	user	dragged	wavelengthControls	decreasing	False	543	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.07	1288	model	updating state	None	None	False	533	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.07	1291	user	dragged	wavelengthControls	decreasing	False	533	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.08	1293	model	updating state	None	None	False	528	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.15	1300	user	dragged	wavelengthControls	decreasing	False	528	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.15	1303	user	dragged	wavelengthControls	decreasing	False	528	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.16	1305	model	updating state	None	None	False	514	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.16	1308	user	dragged	wavelengthControls	decreasing	False	514	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.17	1311	user	dragged	wavelengthControls	decreasing	False	514	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.18	1313	model	updating state	None	None	False	495	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.18	1316	user	dragged	wavelengthControls	decreasing	False	495	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.2	1318	model	updating state	None	None	False	485	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.2	1321	user	dragged	wavelengthControls	decreasing	False	485	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.21	1323	model	updating state	None	None	False	475	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.21	1326	user	dragged	wavelengthControls	decreasing	False	475	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.21	1329	user	dragged	wavelengthControls	decreasing	False	475	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.23	1331	model	updating state	None	None	False	466	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.25	1335	user	dragged	wavelengthControls	None	False	466	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.28	1340	user	dragged	wavelengthControls	decreasing	False	466	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.3	1342	model	updating state	None	None	False	461	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.34	1347	user	dragged	wavelengthControls	decreasing	False	461	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.35	1349	model	updating state	None	None	False	456	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.35	1352	user	dragged	wavelengthControls	decreasing	False	456	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.35	1355	user	dragged	wavelengthControls	decreasing	False	456	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.36	1357	model	updating state	None	None	False	446	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.36	1360	user	dragged	wavelengthControls	decreasing	False	446	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.37	1363	user	dragged	wavelengthControls	decreasing	False	446	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
83459165	light_absorbance	16.38	1365	model	updating state	None	None	False	427	1.0	0.1	None	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}	{}	None	None	None	None	None	
