User	Sim	Time	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
83459165	light	16.0	1262	user	dragged	wavelengthControls	decreasing														
83459165	light	16.0	1264	model	updating state			False	577	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.0	1267	user	dragged	wavelengthControls	decreasing														
83459165	light	16.0	1270	user	dragged	wavelengthControls	decreasing														
83459165	light	16.0	1272	model	updating state			False	562	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.0	1275	user	dragged	wavelengthControls	decreasing														
83459165	light	16.0	1278	user	dragged	wavelengthControls	decreasing														
83459165	light	16.0	1280	model	updating state			False	543	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.0	1283	user	dragged	wavelengthControls	decreasing														
83459165	light	16.1	1286	user	dragged	wavelengthControls	decreasing														
83459165	light	16.1	1288	model	updating state			False	533	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.1	1291	user	dragged	wavelengthControls	decreasing														
83459165	light	16.1	1293	model	updating state			False	528	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.1	1300	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1303	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1305	model	updating state			False	514	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.2	1308	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1311	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1313	model	updating state			False	495	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.2	1316	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1318	model	updating state			False	485	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.2	1321	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1323	model	updating state			False	475	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.2	1326	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1329	user	dragged	wavelengthControls	decreasing														
83459165	light	16.2	1331	model	updating state			False	466	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.2	1335	user	dragged	wavelengthControls															
83459165	light	16.3	1340	user	dragged	wavelengthControls	decreasing														
83459165	light	16.3	1342	model	updating state			False	461	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.3	1347	user	dragged	wavelengthControls	decreasing														
83459165	light	16.3	1349	model	updating state			False	456	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.3	1352	user	dragged	wavelengthControls	decreasing														
83459165	light	16.4	1355	user	dragged	wavelengthControls	decreasing														
83459165	light	16.4	1357	model	updating state			False	446	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.4	1360	user	dragged	wavelengthControls	decreasing														
83459165	light	16.4	1363	user	dragged	wavelengthControls	decreasing														
83459165	light	16.4	1365	model	updating state			False	427	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.4	1368	user	dragged	wavelengthControls	decreasing														
83459165	light	16.4	1370	model	updating state			False	422	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.7	1392	user	dragged	wavelengthControls	decreasing														
83459165	light	16.7	1395	user	dragged	wavelengthControls	decreasing														
83459165	light	16.7	1397	model	updating state			False	413	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.7	1400	user	dragged	wavelengthControls	decreasing														
83459165	light	16.8	1403	user	dragged	wavelengthControls	decreasing														
83459165	light	16.8	1405	model	updating state			False	380	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	16.8	1408	user	dragged	wavelengthControls															
83459165	light	16.8	1411	user	dragged	wavelengthControls															
83459165	light	16.8	1415	user	dragged	wavelengthControls															
83459165	light	16.8	1419	user	dragged	wavelengthControls															
83459165	light	16.8	1422	user	dragged	wavelengthControls															
83459165	light	16.8	1426	user	dragged	wavelengthControls															
83459165	light	16.8	1432	user	dragged	wavelengthControls															
83459165	light	17.0	1444	user	dragged	wavelengthControls															
83459165	light	17.4	1469	user	dragged	wavelengthControls															
83459165	light	17.4	1472	user	dragged	wavelengthControls															
83459165	light	17.4	1476	user	dragged	wavelengthControls															
83459165	light	17.4	1479	user	dragged	wavelengthControls															
83459165	light	17.4	1483	user	dragged	wavelengthControls															
83459165	light	17.4	1487	user	dragged	wavelengthControls															
83459165	light	17.4	1490	user	dragged	wavelengthControls															
83459165	light	17.4	1494	user	dragged	wavelengthControls	increasing														
83459165	light	17.4	1497	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1499	model	updating state			False	403	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1502	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1504	model	updating state			False	442	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1507	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1510	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1512	model	updating state			False	504	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1515	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1518	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1520	model	updating state			False	528	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1523	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1526	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1528	model	updating state			False	553	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1531	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1534	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1536	model	updating state			False	582	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1539	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1542	user	dragged	wavelengthControls	increasing														
83459165	light	17.5	1544	model	updating state			False	601	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.5	1547	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1550	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1552	model	updating state			False	625	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1555	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1558	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1560	model	updating state			False	649	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1563	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1566	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1568	model	updating state			False	678	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1571	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1574	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1576	model	updating state			False	702	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1579	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1582	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1584	model	updating state			False	726	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1587	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1590	user	dragged	wavelengthControls	increasing														
83459165	light	17.6	1592	model	updating state			False	741	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.6	1595	user	dragged	wavelengthControls	increasing														
83459165	light	17.7	1598	user	dragged	wavelengthControls	increasing														
83459165	light	17.7	1600	model	updating state			False	760	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.7	1604	user	dragged	wavelengthControls	increasing														
83459165	light	17.7	1607	user	dragged	wavelengthControls	increasing														
83459165	light	17.7	1609	model	updating state			False	775	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.7	1612	user	dragged	wavelengthControls	increasing														
83459165	light	17.7	1615	user	dragged	wavelengthControls															
83459165	light	17.7	1617	model	updating state			False	780	1.0	0.1		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	17.7	1620	user	dragged	wavelengthControls															
83459165	light	17.7	1623	user	dragged	wavelengthControls															
83459165	light	17.7	1627	user	dragged	wavelengthControls															
83459165	light	17.7	1630	user	dragged	wavelengthControls															
83459165	light	17.7	1634	user	dragged	wavelengthControls															
83459165	light	17.8	1637	user	dragged	wavelengthControls															
83459165	light	17.8	1641	user	dragged	wavelengthControls															
83459165	light	17.8	1644	user	dragged	wavelengthControls															
83459165	light	17.8	1648	user	dragged	wavelengthControls															
83459165	light	17.8	1652	user	dragged	wavelengthControls															
83459165	light	17.8	1656	user	dragged	wavelengthControls															
83459165	light	17.8	1661	user	dragged	wavelengthControls															
83459165	light	17.9	1666	user	dragged	wavelengthControls															
83459165	light	17.9	1671	user	dragged	wavelengthControls															
83459165	light	17.9	1675	user	dragged	wavelengthControls															
83459165	light	18.0	1679	user	dragged	wavelengthControls															
83459165	light	18.0	1684	user	dragged	wavelengthControls															
83459165	light	18.1	1696	user	dragEnded	wavelengthControls															
83459165	light	22.8	2569	user	toggle laser	laser button															
83459165	light	22.8	2571	model	updating state			True	780	1.0	0.1	0.96	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.1	3051	user	dragStarted	wavelengthControls															
83459165	light	25.1	3058	user	dragged	wavelengthControls															
83459165	light	25.2	3063	user	dragged	wavelengthControls	decreasing														
83459165	light	25.2	3065	model	updating state			True	770	1.0	0.1	0.89	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.2	3069	user	dragged	wavelengthControls	decreasing														
83459165	light	25.2	3071	model	updating state			True	760	1.0	0.1	0.82	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.2	3076	user	dragged	wavelengthControls	decreasing														
83459165	light	25.3	3078	model	updating state			True	751	1.0	0.1	0.74	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.3	3083	user	dragged	wavelengthControls	decreasing														
83459165	light	25.3	3085	model	updating state			True	741	1.0	0.1	0.66	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.4	3089	user	dragged	wavelengthControls	decreasing														
83459165	light	25.4	3091	model	updating state			True	731	1.0	0.1	0.58	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.4	3096	user	dragged	wavelengthControls	decreasing														
83459165	light	25.4	3098	model	updating state			True	722	1.0	0.1	0.51	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.4	3102	user	dragged	wavelengthControls	decreasing														
83459165	light	25.4	3104	model	updating state			True	707	1.0	0.1	0.39	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.5	3107	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3109	model	updating state			True	688	1.0	0.1	0.27	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.5	3112	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3115	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3118	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3120	model	updating state			True	673	1.0	0.1	0.2	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.5	3123	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3126	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3128	model	updating state			True	654	1.0	0.1	0.12	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.5	3131	user	dragged	wavelengthControls	decreasing														
83459165	light	25.5	3133	model	updating state			True	649	1.0	0.1	0.11	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3136	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3138	model	updating state			True	635	1.0	0.1	0.08	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3141	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3143	model	updating state			True	630	1.0	0.1	0.07	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3146	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3148	model	updating state			True	625	1.0	0.1	0.06	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3151	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3153	model	updating state			True	620	1.0	0.1	0.05	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3156	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3158	model	updating state			True	611	1.0	0.1	0.04	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.6	3161	user	dragged	wavelengthControls	decreasing														
83459165	light	25.6	3163	model	updating state			True	606	1.0	0.1	0.03	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3166	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3168	model	updating state			True	601	1.0	0.1	0.04	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3171	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3173	model	updating state			True	596	1.0	0.1	0.03	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3176	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3178	model	updating state			True	591	1.0	0.1	0.03	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3181	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3184	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3186	model	updating state			True	582	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3189	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3192	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3194	model	updating state			True	572	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3197	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3200	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3202	model	updating state			True	557	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3205	user	dragged	wavelengthControls	decreasing														
83459165	light	25.7	3207	model	updating state			True	553	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.7	3210	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3213	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3215	model	updating state			True	543	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.8	3218	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3220	model	updating state			True	533	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.8	3223	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3226	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3228	model	updating state			True	524	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.8	3231	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3233	model	updating state			True	519	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.8	3236	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3238	model	updating state			True	514	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.8	3241	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3244	user	dragged	wavelengthControls	decreasing														
83459165	light	25.8	3246	model	updating state			True	504	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.9	3250	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3253	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3256	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3258	model	updating state			True	485	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.9	3261	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3264	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3266	model	updating state			True	471	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.9	3269	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3272	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3274	model	updating state			True	456	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.9	3277	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3280	user	dragged	wavelengthControls	decreasing														
83459165	light	25.9	3282	model	updating state			True	446	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	25.9	3286	user	dragged	wavelengthControls	decreasing														
83459165	light	26.0	3288	model	updating state			True	442	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.0	3291	user	dragged	wavelengthControls	decreasing														
83459165	light	26.0	3293	model	updating state			True	437	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.0	3296	user	dragged	wavelengthControls															
83459165	light	26.0	3300	user	dragged	wavelengthControls	decreasing														
83459165	light	26.0	3302	model	updating state			True	427	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.0	3305	user	dragged	wavelengthControls	decreasing														
83459165	light	26.0	3307	model	updating state			True	417	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.0	3311	user	dragged	wavelengthControls	decreasing														
83459165	light	26.1	3313	model	updating state			True	408	1.0	0.1	0.01	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.1	3317	user	dragged	wavelengthControls	decreasing														
83459165	light	26.1	3319	model	updating state			True	398	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.1	3323	user	dragged	wavelengthControls	decreasing														
83459165	light	26.1	3326	user	dragged	wavelengthControls	decreasing														
83459165	light	26.1	3328	model	updating state			True	388	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.1	3331	user	dragged	wavelengthControls	decreasing														
83459165	light	26.1	3333	model	updating state			True	384	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.2	3336	user	dragged	wavelengthControls	decreasing														
83459165	light	26.2	3338	model	updating state			True	380	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	26.3	3352	user	dragged	wavelengthControls															
83459165	light	26.4	3358	user	dragged	wavelengthControls															
83459165	light	26.4	3361	user	dragged	wavelengthControls															
83459165	light	26.4	3365	user	dragged	wavelengthControls															
83459165	light	26.4	3369	user	dragged	wavelengthControls															
83459165	light	26.4	3373	user	dragged	wavelengthControls															
83459165	light	26.4	3376	user	dragged	wavelengthControls															
83459165	light	26.5	3380	user	dragged	wavelengthControls															
83459165	light	26.5	3383	user	dragged	wavelengthControls															
83459165	light	26.5	3387	user	dragged	wavelengthControls															
83459165	light	26.8	3408	user	dragged	wavelengthControls															
83459165	light	26.8	3413	user	dragged	wavelengthControls															
83459165	light	26.8	3417	user	dragged	wavelengthControls															
83459165	light	26.8	3421	user	dragged	wavelengthControls															
83459165	light	26.9	3425	user	dragged	wavelengthControls															
83459165	light	26.9	3428	user	dragged	wavelengthControls															
83459165	light	26.9	3433	user	dragged	wavelengthControls															
83459165	light	26.9	3439	user	dragged	wavelengthControls															
83459165	light	27.0	3443	user	dragged	wavelengthControls	increasing														
83459165	light	27.0	3445	model	updating state			True	384	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	27.1	3453	user	dragged	wavelengthControls	increasing														
83459165	light	27.1	3455	model	updating state			True	388	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
83459165	light	27.1	3458	user	dragged	wavelengthControls															
83459165	light	27.1	3462	user	dragged	wavelengthControls	increasing														
83459165	light	27.1	3465	user	dragged	wavelengthControls	increasing														
83459165	light	27.1	3467	model	updating state			True	398	1.0	0.1	0.02	{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}							
