User	Sim	Time	Index	User or Model	Component	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	diff in parsed table	Table	X axis	Y axis	X axis scale	Y axis scale	Notes
19566168	beers-law-lab	3.904	557	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.6068965517241387}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.919	559	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.56344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.92	562	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.56344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.92	565	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.56344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.931	567	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.534482758620691}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.934	570	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.534482758620691}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.934	573	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.534482758620691}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.946	575	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.505517241379311}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.951	578	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.505517241379311}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.966	580	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4910344827586215}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.967	583	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4910344827586215}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.967	586	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4910344827586215}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.984	588	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.985	591	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.986	594	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	3.996	596	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3896551724137938}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.016	599	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3896551724137938}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.016	601	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3751724137931043}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.352	624	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3751724137931043}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.368	626	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.369	629	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.369	632	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.393	634	model	sim	updating state			False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 2.5779310344827597}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.408	637	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 2.5779310344827597}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.408	640	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 2.5779310344827597}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.41	642	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.927586206896552, u'x': 3.5482758620689667}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.424	645	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.927586206896552, u'x': 3.5482758620689667}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.424	647	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 5.2427586206896555}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.425	650	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 5.2427586206896555}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.435	653	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 5.2427586206896555}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.438	655	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.8703448275862071, u'x': 6.850344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.439	658	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.8703448275862071, u'x': 6.850344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.451	661	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.8703448275862071, u'x': 6.850344827586207}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.451	663	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.6820689655172416, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.454	670	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.6820689655172416, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.455	673	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.6820689655172416, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.465	675	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.4937931034482761, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.466	678	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.4937931034482761, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.469	681	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.4937931034482761, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.482	683	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.4068965517241382, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.483	686	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.4068965517241382, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.681	701	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 0.4068965517241382, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.687	704	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.4068965517241382, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.701	706	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.4358620689655175, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.702	709	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.4358620689655175, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.702	712	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.4358620689655175, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.713	714	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.5082758620689658, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.714	717	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.5082758620689658, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.717	720	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.5082758620689658, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.731	722	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.624137931034483, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.731	725	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.624137931034483, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.734	728	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.624137931034483, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.75	730	model	sim	updating state			False	780	1.0	0.1		{u'y': 0.7400000000000002, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.751	733	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.7400000000000002, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.751	736	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 0.7400000000000002, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.763	738	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.0731034482758623, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.763	741	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.0731034482758623, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.766	744	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.0731034482758623, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.782	746	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.3048275862068968, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.783	749	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.3048275862068968, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.783	752	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.3048275862068968, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.798	754	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.4351724137931035, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.798	757	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4351724137931035, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.799	760	user	sim	dragged	detectorNode	decreasing	False	780	1.0	0.1		{u'y': 1.4351724137931035, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.812	762	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.88	769	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.887	772	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.899	774	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.4786206896551726, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.902	777	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4786206896551726, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.903	780	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.4786206896551726, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.912	782	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.5220689655172415, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.913	785	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.5220689655172415, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.918	788	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.5220689655172415, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.931	790	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.5655172413793106, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.931	793	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.5655172413793106, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.934	796	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.5655172413793106, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.952	798	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.6234482758620692, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.952	801	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.6234482758620692, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.953	808	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.6234482758620692, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.967	810	model	sim	updating state			False	780	1.0	0.1		{u'y': 1.6668965517241379, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
19566168	beers-law-lab	4.968	813	user	sim	dragged	detectorNode	increasing	False	780	1.0	0.1		{u'y': 1.6668965517241379, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}		{}					
