User	Sim	Time	Index	User or Model	Component	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	diff in parsed table	Table	X axis	Y axis	X axis scale	Y axis scale	Notes
12263156	beers-law-lab	27.878	2261	model	sim	updating state			False	780	1.0	0.188224137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.879	2264	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.188224137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.901	2267	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.188224137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.901	2269	model	sim	updating state			False	780	1.0	0.193655172414		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.916	2272	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.193655172414		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.917	2274	model	sim	updating state			False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.918	2277	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.924	2281	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.929	2284	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.938	2288	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.944	2291	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.952	2295	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.961	2298	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.969	2302	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.977	2305	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.985	2309	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	27.993	2312	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.001	2316	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.009	2319	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.017	2323	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.026	2326	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.033	2329	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.401	2355	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.408	2358	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.425	2362	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.434	2365	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.441	2369	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.449	2372	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.457	2376	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.465	2379	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.473	2383	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.481	2386	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.489	2390	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.523	2393	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.523	2395	model	sim	updating state			False	780	1.0	0.195465517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.546	2398	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.195465517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.546	2401	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.195465517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.547	2403	model	sim	updating state			False	780	1.0	0.162879310345		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.547	2406	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.162879310345		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.548	2409	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.162879310345		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.565	2411	model	sim	updating state			False	780	1.0	0.112189655172		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.565	2414	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.112189655172		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.565	2417	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.112189655172		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.58	2419	model	sim	updating state			False	780	1.0	0.0741724137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.581	2422	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.0741724137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.581	2425	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.0741724137931		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.594	2427	model	sim	updating state			False	780	1.0	0.0433965517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.594	2430	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.0433965517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.595	2433	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.0433965517241		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.615	2435	model	sim	updating state			False	780	1.0	0.0126206896552		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.618	2438	user	sim	dragged	solutionControls	decreasing	False	780	1.0	0.0126206896552		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.619	2441	user	sim	dragged	solutionControls		False	780	1.0	0.0126206896552		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.634	2444	user	sim	dragged	solutionControls		False	780	1.0	0.0126206896552		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.634	2446	model	sim	updating state			False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.635	2449	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.635	2452	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.641	2456	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.649	2459	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.657	2463	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.665	2466	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.673	2470	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.681	2473	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.689	2477	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.697	2480	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.858	2493	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.865	2496	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.873	2500	user	sim	dragged	solutionControls		False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.894	2503	user	sim	dragged	solutionControls	increasing	False	780	1.0	0		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.894	2505	model	sim	updating state			False	780	1.0	0.00175862068966		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.895	2508	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.00175862068966		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.898	2511	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.00175862068966		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.909	2513	model	sim	updating state			False	780	1.0	0.0452068965517		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.91	2516	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.0452068965517		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.913	2519	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.0452068965517		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.927	2521	model	sim	updating state			False	780	1.0	0.0886551724138		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.93	2524	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.0886551724138		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.931	2527	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.0886551724138		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.946	2529	model	sim	updating state			False	780	1.0	0.139344827586		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.947	2532	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.139344827586		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.948	2535	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.139344827586		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.961	2537	model	sim	updating state			False	780	1.0	0.193655172414		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.961	2540	user	sim	dragged	solutionControls	increasing	False	780	1.0	0.193655172414		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.961	2543	user	sim	dragged	solutionControls		False	780	1.0	0.193655172414		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.982	2545	model	sim	updating state			False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.982	2548	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.986	2552	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	28.993	2555	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	29.001	2559	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	29.008	2562	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	29.017	2566	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	29.137	2576	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
12263156	beers-law-lab	29.17	2581	user	sim	dragged	solutionControls		False	780	1.0	0.2		{u'y': 2, u'x': 6.3}	{u'y': 3.58, u'x': 3.3}		{}					
