User	Sim	Time	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
19566168	beers-law-lab	3.65	453	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.65	456	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.65	459	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.66	461	model	updating state			False	780	1.0	0.1		{u'y': 2.115862068965517, u'x': 5.706206896551725}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.66	464	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.66	466	model	updating state			False	780	1.0	0.1		{u'y': 2.1303448275862067, u'x': 5.677241379310345}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.69	470	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.69	472	model	updating state			False	780	1.0	0.1		{u'y': 2.1303448275862067, u'x': 5.662758620689656}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.72	477	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	3.72	480	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.75	482	model	updating state			False	780	1.0	0.1		{u'y': 2.1448275862068966, u'x': 5.6482758620689655}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.76	485	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	3.76	488	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.76	490	model	updating state			False	780	1.0	0.1		{u'y': 2.159310344827586, u'x': 5.633793103448276}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.78	493	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.78	495	model	updating state			False	780	1.0	0.1		{u'y': 2.159310344827586, u'x': 5.604827586206897}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.8	498	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.8	501	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.8	503	model	updating state			False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 5.532413793103449}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.82	506	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.82	509	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.83	511	model	updating state			False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 5.445517241379311}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.85	514	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.85	517	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.86	519	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 5.184827586206897}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.86	522	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.86	525	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.86	528	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.86	530	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 3.79448275862069}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.87	533	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.87	535	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 3.3600000000000008}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.88	538	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.89	541	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.89	544	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.89	546	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.679310344827587}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.9	549	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.9	551	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.6068965517241387}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.9	554	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.9	557	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.92	559	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.56344827586207}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.92	562	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.92	565	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.93	567	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.534482758620691}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.93	570	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.93	573	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.95	575	model	updating state			False	780	1.0	0.1		{u'y': 2.2317241379310344, u'x': 2.505517241379311}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.95	578	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.97	580	model	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4910344827586215}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.97	583	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.97	586	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.98	588	model	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	3.98	591	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	3.99	594	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.0	596	model	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3896551724137938}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.02	599	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.02	601	model	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.3751724137931043}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.35	624	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.37	626	model	updating state			False	780	1.0	0.1		{u'y': 2.246206896551724, u'x': 2.4186206896551736}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.37	629	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.37	632	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.39	634	model	updating state			False	780	1.0	0.1		{u'y': 2.1882758620689655, u'x': 2.5779310344827597}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.41	637	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.41	640	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.41	642	model	updating state			False	780	1.0	0.1		{u'y': 1.927586206896552, u'x': 3.5482758620689667}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.42	645	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.42	647	model	updating state			False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 5.2427586206896555}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.42	650	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.43	653	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.44	655	model	updating state			False	780	1.0	0.1		{u'y': 0.8703448275862071, u'x': 6.850344827586207}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.44	658	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.45	661	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.45	663	model	updating state			False	780	1.0	0.1		{u'y': 0.6820689655172416, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.45	670	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.46	673	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.46	675	model	updating state			False	780	1.0	0.1		{u'y': 0.4937931034482761, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.47	678	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.47	681	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.48	683	model	updating state			False	780	1.0	0.1		{u'y': 0.4068965517241382, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.48	686	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.68	701	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.69	704	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.7	706	model	updating state			False	780	1.0	0.1		{u'y': 0.4358620689655175, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.7	709	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.7	712	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.71	714	model	updating state			False	780	1.0	0.1		{u'y': 0.5082758620689658, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.71	717	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.72	720	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.73	722	model	updating state			False	780	1.0	0.1		{u'y': 0.624137931034483, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.73	725	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.73	728	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.75	730	model	updating state			False	780	1.0	0.1		{u'y': 0.7400000000000002, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.75	733	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.75	736	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.76	738	model	updating state			False	780	1.0	0.1		{u'y': 1.0731034482758623, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.76	741	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.77	744	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.78	746	model	updating state			False	780	1.0	0.1		{u'y': 1.3048275862068968, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.78	749	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.78	752	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.8	754	model	updating state			False	780	1.0	0.1		{u'y': 1.4351724137931035, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.8	757	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.8	760	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.81	762	model	updating state			False	780	1.0	0.1		{u'y': 1.4496551724137934, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.88	769	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.89	772	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.9	774	model	updating state			False	780	1.0	0.1		{u'y': 1.4786206896551726, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.9	777	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.9	780	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.91	782	model	updating state			False	780	1.0	0.1		{u'y': 1.5220689655172415, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.91	785	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.92	788	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.93	790	model	updating state			False	780	1.0	0.1		{u'y': 1.5655172413793106, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.93	793	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.93	796	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.95	798	model	updating state			False	780	1.0	0.1		{u'y': 1.6234482758620692, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.95	801	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.95	808	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.97	810	model	updating state			False	780	1.0	0.1		{u'y': 1.6668965517241379, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.97	813	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.97	816	user	dragged	detectorNode	decreasing														
19566168	beers-law-lab	4.98	818	model	updating state			False	780	1.0	0.1		{u'y': 1.710344827586207, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	4.98	821	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	4.98	824	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	5.0	826	model	updating state			False	780	1.0	0.1		{u'y': 1.7393103448275864, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	5.01	830	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	5.01	833	user	dragEnded	detectorNode															
19566168	beers-law-lab	5.03	835	model	updating state			False	780	1.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	5.87	986	user	dragStarted	cuvetteNode															
19566168	beers-law-lab	6.05	1000	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.07	1003	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.07	1005	model	updating state			False	780	1.01	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.07	1008	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.08	1011	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.08	1015	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.09	1018	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.11	1020	model	updating state			False	780	1.02	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.12	1023	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.13	1026	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.13	1028	model	updating state			False	780	1.02	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.14	1031	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.14	1034	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.14	1036	model	updating state			False	780	1.04	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.14	1039	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.15	1041	model	updating state			False	780	1.05	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.15	1044	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.15	1047	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.16	1051	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.17	1054	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.18	1056	model	updating state			False	780	1.06	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.19	1060	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.24	1065	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.26	1070	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.43	1083	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.46	1086	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.46	1088	model	updating state			False	780	1.07	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.46	1091	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.47	1094	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.47	1096	model	updating state			False	780	1.11	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.47	1099	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.49	1102	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.49	1105	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.49	1107	model	updating state			False	780	1.25	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.49	1110	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.5	1112	model	updating state			False	780	1.39	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.5	1115	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.5	1118	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.51	1120	model	updating state			False	780	1.7	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.51	1123	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.52	1126	user	dragged	cuvetteNode	increasing														
19566168	beers-law-lab	6.53	1128	model	updating state			False	780	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	6.53	1131	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.53	1134	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.54	1138	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.56	1141	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.7	1153	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.71	1157	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.72	1160	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.73	1164	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.73	1167	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.74	1171	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.75	1174	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.76	1178	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.76	1181	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.78	1189	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.78	1192	user	dragged	cuvetteNode															
19566168	beers-law-lab	6.79	1196	user	dragged	cuvetteNode															
19566168	beers-law-lab	7.35	1232	user	dragEnded	cuvetteNode															
19566168	beers-law-lab	8.55	1384	user	dragStarted	wavelengthControls															
19566168	beers-law-lab	8.71	1396	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.71	1398	model	updating state			False	775	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	8.73	1401	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.73	1403	model	updating state			False	760	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	8.73	1406	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.74	1409	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.75	1412	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.75	1414	model	updating state			False	466	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	8.76	1417	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.77	1420	user	dragged	wavelengthControls	decreasing														
19566168	beers-law-lab	8.77	1422	model	updating state			False	380	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	8.77	1425	user	dragged	wavelengthControls															
19566168	beers-law-lab	8.78	1428	user	dragged	wavelengthControls															
19566168	beers-law-lab	8.78	1432	user	dragged	wavelengthControls															
19566168	beers-law-lab	9.08	1452	user	dragEnded	wavelengthControls															
19566168	beers-law-lab	9.87	1587	user	toggle laser	laser button															
19566168	beers-law-lab	9.87	1589	model	updating state			True	380	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.03	1763	user	dragStarted	wavelengthControls															
19566168	beers-law-lab	11.14	1772	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.14	1775	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.15	1777	model	updating state			True	394	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.15	1780	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.18	1782	model	updating state			True	418	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.19	1785	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.19	1787	model	updating state			True	433	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.21	1790	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.21	1793	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.21	1795	model	updating state			True	442	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.21	1798	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.22	1801	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.22	1803	model	updating state			True	452	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.22	1806	user	dragged	wavelengthControls															
19566168	beers-law-lab	11.33	1816	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.35	1818	model	updating state			True	457	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.36	1822	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.37	1825	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.38	1827	model	updating state			True	466	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.39	1830	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.4	1832	model	updating state			True	491	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.4	1835	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.43	1838	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.43	1840	model	updating state			True	524	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.44	1843	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.44	1845	model	updating state			True	534	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.45	1848	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.45	1850	model	updating state			True	539	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.46	1854	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.47	1857	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.49	1859	model	updating state			True	563	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.49	1862	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.49	1865	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.5	1867	model	updating state			True	577	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.5	1870	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.52	1872	model	updating state			True	606	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.52	1875	user	dragged	wavelengthControls	increasing														
19566168	beers-law-lab	11.53	1877	model	updating state			True	611	2.0	0.1		{u'y': 1.7537931034482759, u'x': 7.9}	{u'y': 3.58, u'x': 3.3}							
19566168	beers-law-lab	11.85	1899	user	dragged	wavelengthControls															
19566168	beers-law-lab	12.05	1914	user	dragEnded	wavelengthControls															
19566168	beers-law-lab	13.31	2126	user	dragStarted	detectorNode															
19566168	beers-law-lab	13.36	2133	user	dragged	detectorNode	increasing														
19566168	beers-law-lab	13.37	2136	user	dragged	detectorNode	increasing														
